source,traduction
Table Fieldname,Nom de champ de table
Table Fieldname Missing,Nom de champ de table manquant
Table Label,Étiquette de table
"Table MultiSelect requires a table with at least one Link field, but none was found in {0}",
Table Restrictions,Restrictions de table
Table Trimmed,Table tronquée
Table for Item that will be shown in Web Site,
Tables,Tables
Tabloid,
Target Asset,Actif cible
Target Asset {0} cannot be cancelled,L'actif cible {0} ne peut pas être annulé
Target Asset {0} cannot be submitted,L'actif cible {0} ne peut pas être soumis
Target Asset {0} cannot be {1},L'actif cible {0} ne peut pas être {1}
Target Asset {0} does not belong to company {1},L'actif cible {0} n'appartient pas à la société {1}
Target Asset {0} needs to be composite asset,L'actif cible {0} doit être un actif composite
Target Batch No,N° de lot cible
Target Fieldname (Stock Ledger Entry),
Target Fixed Asset Account,Compte d'actif immobilisé cible
Target Has Batch No,La cible a un n° de lot
Target Has Serial No,La cible a un n° de série
Target Incoming Rate,Taux entrant cible
Target Is Fixed Asset,La cible est un actif immobilisé
Target Item {0} must be a Fixed Asset item,
Target Location is required for transferring Asset {0},L'emplacement cible est requis pour transférer l'actif {0}
Target Location is required while receiving Asset {0},
Target Qty must be a positive number,La qté cible doit être un nombre positif
Target Serial No,N° de série cible
Target Warehouse Address Link,Lien d'adresse d'entrepôt cible
Target Warehouse Reservation Error,
Target Warehouse for Finished Good must be same as Finished Good Warehouse {1} in Work Order {2} linked to the Subcontracting Inward Order.,
Target Warehouse is required before Submit,L'entrepôt cible est requis avant la soumission
Target Warehouse is set for some items but the customer is not an internal customer.,L'entrepôt cible est défini pour certains articles mais le client n'est pas un client interne.
Target Warehouse {0} must be same as Delivery Warehouse {1} in the Subcontracting Inward Order Item.,
Task Assignee Email,E-mail du responsable de tâche
Task {0} depends on Task {1}. Please add Task {1} to the Tasks list.,La tâche {0} dépend de la tâche {1}. Veuillez ajouter la tâche {1} à la liste des tâches.
Tax Amount will be rounded on a row(items) level,Le montant de la taxe sera arrondi au niveau de la ligne (articles)
Tax Expense,Charge fiscale
Tax Id: {0},ID fiscal : {0}
Tax Rate %,Taux de taxe %
Tax Refunds provided to Tourists under the Tax Refunds for Tourists Scheme,
Tax Row,Ligne de taxe
Tax Settings,Paramètres fiscaux
Tax Withholding Details,Détails de retenue fiscale
Tax Withholding Entries,Écritures de retenue fiscale
Tax Withholding Entry,Écriture de retenue fiscale
Tax Withholding Group,Groupe de retenue fiscale
"Tax detail table fetched from item master as a string and stored in this field.
Used for Taxes and Charges",
Tax withheld only for amount exceeding cumulative threshold,
Taxable Date,Date taxable
Taxable Document Name,Nom du document taxable
Taxable Document Type,Type de document taxable
Taxable Income Relief Threshold Limit,Limite de seuil d'allègement du revenu imposable
Taxes row #{0}: {1} cannot be smaller than {2},
Team Members Subtitle,Sous-titre des membres de l'équipe
Team Permissions,Permissions de l'équipe
Telegram,
Telegram API Token,Jeton API Telegram
Telegram Chat ID,ID de chat Telegram
Telemetry,Télémétrie
Telephony,Téléphonie
Telephony Call Type,Type d'appel téléphonique
Template File,Fichier modèle
Template Item Selected,Article modèle sélectionné
Template Task,Tâche modèle
Tenure,Durée
Tenure Post Restructure,Durée après restructuration
Terms & Conditions,Conditions générales
Terms Template,Modèle de conditions
Territory Item,Article de territoire
Test Data,Données de test
Test Job ID,ID du travail de test
Test Spanish,
"Text displayed on the financial statement (e.g., 'Total Revenue', 'Cash and Cash Equivalents')",
"Thank you for reaching out to us. We will get back to you at the earliest.


Your query:

{0}",
Thank you for your message,Merci pour votre message
Thanks,Merci
"The Batch {0} has negative batch quantity {1}. To fix this, go to the batch and click on Recalculate Batch Qty. If the issue still persists, create an inward entry.",
"The Client ID obtained from the Google Cloud Console under <a href=""https://console.cloud.google.com/apis/credentials"">
""APIs &amp; Services"" &gt; ""Credentials""
</a>",
The Company {0} of Sales Forecast {1} does not match with the Company {2} of Master Production Schedule {3}.,
The Condition '{0}' is invalid,La condition '{0}' est invalide
The Document Type {0} must have a Status field to configure Service Level Agreement,Le type de document {0} doit avoir un champ Statut pour configurer l'accord de niveau de service
The Excluded Fee is bigger than the Deposit it is deducted from.,
The File URL you've entered is incorrect,
"The GL Entries and closing balances will be processed in the background, it can take a few minutes.",
"The GL Entries will be cancelled in the background, it can take a few minutes.",
The Loan Disbursement {0} has been closed.,
The Next Scheduled Date cannot be later than the End Date.,
"The Payment Request {0} is already paid, cannot process payment twice",
The Process Loss Qty has reset as per job cards Process Loss Qty,
The Push Relay Server URL key (`push_relay_server_url`) is missing in your site config,La clé d'URL du serveur relais push (`push_relay_server_url`) est manquante dans votre configuration de site
The Sales Person is linked with {0},Le commercial est lié à {0}
The Serial No at Row #{0}: {1} is not available in warehouse {2}.,
The Serial No {0} is reserved against the {1} {2} and cannot be used for any other transaction.,
The Serial and Batch Bundle {0} is not valid for this transaction. The 'Type of Transaction' should be 'Outward' instead of 'Inward' in Serial and Batch Bundle {0},
The User record for this request has been auto-deleted due to inactivity by system admins.,
The allocated amount is greater than the outstanding amount of Payment Request {0},Le montant alloué est supérieur au montant impayé de la demande de paiement {0}
The amount paid cannot be greater than the payable amount for Security Deposit Adjustment repayments.,
The application name will be used in the Login page.,Le nom de l'application sera utilisé dans la page de connexion.
"The batch {0} is already reserved in {1} {2}. So, cannot proceed with the {3} {4}, which is created against the {5} {6}.",
"The browser API key obtained from the Google Cloud Console under <a href=""https://console.cloud.google.com/apis/credentials"">
""APIs &amp; Services"" &gt; ""Credentials""
</a>",
The changes have been reverted.,Les modifications ont été annulées.
The completed quantity {0} of an operation {1} cannot be greater than the completed quantity {2} of a previous operation {3}.,
The contents of this email are strictly confidential. Please do not forward this email to anyone.,
The count shown is an estimated count. Click here to see the accurate count.,
The currency of invoice {} ({}) is different from the currency of this dunning ({}).,
The currency of {0} should be same as the company's default currency. Please select another account.,
The current POS opening entry is outdated. Please close it and create a new one.,
The default BOM for that item will be fetched by the system. You can also change the BOM.,La nomenclature par défaut pour cet article sera récupérée par le système. Vous pouvez également la modifier.
"The document type selected is a child table, so the parent document type is required.",
The email button is enabled for the user in the document.,
The field {0} in row {1} is not set,Le champ {0} à la ligne {1} n'est pas défini
The field {0} in {1} does not allow ignoring user permissions,Le champ {0} dans {1} n'autorise pas l'ignorance des permissions utilisateur
The field {0} in {1} links to {2} and not {3},Le champ {0} dans {1} est lié à {2} et non à {3}
The field {0} is mandatory,Le champ {0} est obligatoire
The fieldname you've specified in Attached To Field is invalid,
The first Approver in the list will be set as the default Approver.,Le premier approbateur de la liste sera défini comme approbateur par défaut.
The following Assignment Days have been repeated: {0},
The following Header Script will add the current date to an element in 'Header HTML' with class 'header-content',
"The following Items, having Putaway Rules, could not be accomodated:",
The following Purchase Invoices are not submitted:,Les factures d'achat suivantes ne sont pas soumises :
The following assets have failed to automatically post depreciation entries: {0},Les actifs suivants n'ont pas réussi à comptabiliser automatiquement les écritures d'amortissement : {0}
"The following batches are expired, please restock them: <br> {0}",
The following cancelled repost entries exist for <b>{0}</b>:<br><br>{1}<br><br>Kindly delete these entries before continuing.,
The following disbursements do not exist or are not submitted: {},
The following invalid Pricing Rules are deleted:,Les règles de tarification invalides suivantes sont supprimées :
The following loans do not exist: {},
The following rows are duplicates:,Les lignes suivantes sont des doublons :
The following values are invalid: {0}. Values must be one of {1},
The following values do not exist for {0}: {1},
The item {item} is not marked as {type_of} item. You can enable it as {type_of} item from its Item master.,
The items {0} and {1} are present in the following {2} :,Les articles {0} et {1} sont présents dans le {2} suivant :
The items {items} are not marked as {type_of} item. You can enable them as {type_of} item from their Item masters.,
The job card {0} is in {1} state and you cannot complete.,La carte de travail {0} est en état {1} et vous ne pouvez pas la compléter.
The job card {0} is in {1} state and you cannot start it again.,La carte de travail {0} est en état {1} et vous ne pouvez pas la redémarrer.
The last scanned warehouse has been cleared and won't be set in the subsequently scanned items,Le dernier entrepôt scanné a été effacé et ne sera pas défini dans les articles scannés suivants
The limit has not set for the user type {0} in the site config file.,
The link will expire in {0} minutes,Le lien expirera dans {0} minutes
The link you trying to login is invalid or expired.,Le lien que vous essayez d'utiliser pour vous connecter est invalide ou expiré.
The lowest tier must have a minimum spent amount of 0. Customers need to be part of a tier as soon as they are enrolled in the program.,
The metrics for this report are calculated based on the {0}. Please set {0} in {1}.,
The metrics for this report are calculated based on {0}. Please set {0} in {1}.,
The next tour will start from where the user left off.,La prochaine visite guidée commencera là où l'utilisateur s'était arrêté.
The number of seconds until the request expires,
The operation {0} can not add multiple times,L'opération {0} ne peut pas être ajoutée plusieurs fois
The operation {0} can not be the sub operation,L'opération {0} ne peut pas être la sous-opération
The original invoice should be consolidated before or along with the return invoice.,La facture originale doit être consolidée avant ou avec la facture de retour.
The outstanding amount {0} in {1} is lesser than {2}. Updating the outstanding to this invoice.,
"The percentage you are allowed to bill more against the amount ordered. For example, if the order value is $100 for an item and tolerance is set as 10%, then you are allowed to bill up to $110 ",
"The percentage you are allowed to receive or deliver more against the quantity ordered. For example, if you have ordered 100 units, and your Allowance is 10%, then you are allowed to receive 110 units.",
"The percentage you are allowed to transfer more against the quantity ordered. For example, if you have ordered 100 units, and your Allowance is 10%, then you are allowed transfer 110 units.",
The print button is enabled for the user in the document.,
"The project number obtained from Google Cloud Console under <a href=""https://console.cloud.google.com/iam-admin/settings"">
""IAM &amp; Admin"" &gt; ""Settings""
</a>",
The report you requested has been generated.<br><br>Click here to download:<br><a href='{0}'>{0}</a><br><br>This link will expire in {1} hours.,
The reserved stock will be released when you update items. Are you certain you wish to proceed?,
The reserved stock will be released. Are you certain you wish to proceed?,
The reset password link has been expired,Le lien de réinitialisation du mot de passe a expiré
The reset password link has either been used before or is invalid,Le lien de réinitialisation du mot de passe a déjà été utilisé ou est invalide
The role {0} should be a custom role.,Le rôle {0} doit être un rôle personnalisé.
The schedule type that will be used for generating the term loan schedules (will affect the payment date and monthly repayment amount),
The selected document {0} is not a {1}.,Le document sélectionné {0} n'est pas un {1}.
The serial and batch bundle {0} not linked to {1} {2},Le lot de série et lot {0} n'est pas lié à {1} {2}
"The stock for the item {0} in the {1} warehouse was negative on the {2}. You should create a positive entry {3} before the date {4} and time {5} to post the correct valuation rate. For more details, please read the <a href='https://docs.erpnext.com/docs/user/manual/en/stock-adjustment-cogs-with-negative-stock'>documentation<a>.",
"The sync has started in the background, please check the {0} list for new records.",
The system is being updated. Please refresh again after a few moments.,
The system provides many pre-defined roles. You can add new roles to set finer permissions.,Le système propose de nombreux rôles prédéfinis. Vous pouvez ajouter de nouveaux rôles pour définir des permissions plus fines.
"The system will create a Sales Invoice or a POS Invoice from the POS interface based on this setting. For high-volume transactions, it is recommended to use POS Invoice.",
"The task has been enqueued as a background job. In case there is any issue on processing in background, the system will add a comment about the error on this Stock Reconciliation and revert to the Submitted stage",
The total Issue / Transfer quantity {0} in Material Request {1}  cannot be greater than allowed requested quantity {2} for Item {3},
The total Issue / Transfer quantity {0} in Material Request {1} cannot be greater than requested quantity {2} for Item {3},
The total number of user document types limit has been crossed.,
The uploaded file does not appear to be in valid MT940 format.,Le fichier téléversé ne semble pas être au format MT940 valide.
The uploaded file does not match the selected Code List.,Le fichier téléversé ne correspond pas à la liste de codes sélectionnée.
The user can create a new Item but cannot edit existing items.,L'utilisateur peut créer un nouvel article mais ne peut pas modifier les articles existants.
The user can delete Draft / Cancelled documents.,L'utilisateur peut supprimer les documents en brouillon / annulés.
The user can export report data.,L'utilisateur peut exporter les données du rapport.
The user can import new records or update existing data for the document.,
The user can select a Customer in Sales Order but cannot open the Customer master.,L'utilisateur peut sélectionner un client dans la commande client mais ne peut pas ouvrir le maître client.
The user can share document access with another user.,L'utilisateur peut partager l'accès au document avec un autre utilisateur.
The user can update a customer or any other fields in an existing Sales Order but cannot create a new Sales Order.,
The user can view Sales Invoices but cannot modify any field values in them.,L'utilisateur peut voir les factures de vente mais ne peut pas modifier les valeurs des champs.
The user cannot submit the Serial and Batch Bundle manually,L'utilisateur ne peut pas soumettre le lot de série et lot manuellement
The user will be able to transfer additional materials from the store to the Work in Progress (WIP) warehouse.,
"The users with this Role are allowed to create/modify a stock transaction, even though the transaction is frozen.",
"The value of the field {0} is too long in the {1} document. To resolve this issue, please reduce the value length or change the {0} field Type to Long Text using customize form, and then try again.",
The value you pasted was {0} characters long. Max allowed characters is {1}.,
The warehouse where you store finished Items before they are shipped.,L'entrepôt où vous stockez les articles finis avant leur expédition.
The warehouse where your Items will be transferred when you begin production. Group Warehouse can also be selected as a Work in Progress warehouse.,
The {0} contains Unit Price Items.,
"The {0} prefix '{1}' already exists. Please change the Serial No Series, otherwise you will get a Duplicate Entry error.",
The {0} {1} created successfully,Le {0} {1} créé avec succès
The {0} {1} does not match with the {0} {2} in the {3} {4},
The {0} {1} is used to calculate the valuation cost for the finished good {2}.,
"Then Pricing Rules are filtered out based on Customer, Customer Group, Territory, Supplier, Supplier Type, Campaign, Sales Partner etc.",
There already exists a borrower with the same contact details. Do you want to fetch the borrower here?,
There are documents which have workflow states that do not exist in this Workflow. It is recommended that you add these states to the Workflow and change their states before removing these states.,
There are ledger entries against this account. Changing {0} to non-{1} in live system will cause incorrect output in 'Accounts {2}' report,
There are no Failed transactions,Il n'y a pas de transactions échouées
There are no active Fiscal Years for which Demo Data can be generated.,
There are no arrear differences between existing and new salary structure components.,
There are no slots available on this date,
There are no upcoming events for you.,Vous n'avez pas d'événements à venir.
"There are no {0} for this {1}, why don't you start one!",
"There are overlapping accruals here {}, the current acrrual date gets accrued from {} to {}",
"There are two options to maintain valuation of stock. FIFO (first in - first out) and Moving Average. To understand this topic in detail please visit <a href='https://docs.frappe.io/erpnext/user/manual/en/calculation-of-valuation-rate-in-fifo-and-moving-average' target='_blank'>Item Valuation, FIFO and Moving Average.</a>",
There are {0} with the same filters already in the queue:,Il y a {0} avec les mêmes filtres déjà dans la file d'attente :
There aren't any item variants for the selected item,Il n'y a pas de variantes d'article pour l'article sélectionné
There can be multiple tiered collection factor based on the total spent. But the conversion factor for redemption will always be same for all the tier.,
There can be only 9 Page Break fields in a Web Form,Il ne peut y avoir que 9 champs de saut de page dans un formulaire web
There is already a valid Lower Deduction Certificate {0} for Supplier {1} against category {2} for this time period.,
There is already an active Subcontracting BOM {0} for the Finished Good {1}.,Il y a déjà une nomenclature de sous-traitance active {0} pour le produit fini {1}.
There is no Salary Structure assigned to {0}. First assign a Salary Structure.,Aucune structure salariale n'est affectée à {0}. Affectez d'abord une structure salariale.
"There is no task called ""{}""","Il n'y a pas de tâche appelée ""{}"""
There is nothing new to show you right now.,
There is {0} with the same filters already in the queue:,
There must be atleast 1 Finished Good in this Stock Entry,Il doit y avoir au moins 1 produit fini dans cette écriture de stock
There was an error creating Bank Account while linking with Plaid.,Une erreur s'est produite lors de la création du compte bancaire lors de la liaison avec Plaid.
There was an error syncing transactions.,
There was an error updating Bank Account {} while linking with Plaid.,Une erreur s'est produite lors de la mise à jour du compte bancaire {} lors de la liaison avec Plaid.
There was an issue connecting to Plaid's authentication server. Check browser console for more information,
There were errors while sending email. Please try again.,Des erreurs se sont produites lors de l'envoi de l'e-mail. Veuillez réessayer.
There were issues unlinking payment entry {0}.,
These announcements will appear inside a dismissible alert below the Navbar.,Ces annonces apparaîtront dans une alerte fermable sous la barre de navigation.
"These fields are used to provide resource server metadata to clients querying the ""well known protected resource"" end point.",
These settings are required if 'Custom' LDAP Directory is used,
This Account has '0' balance in either Base Currency or Account Currency,
This Item is a Template and cannot be used in transactions.<br>All fields present in the 'Copy Fields to Variant' table in Item Variant Settings will be copied to its variant items.,
This PDF cannot be uploaded as it contains unsafe content.,Ce PDF ne peut pas être téléversé car il contient du contenu non sécurisé.
This Purchase Order has been fully subcontracted.,Ce bon de commande a été entièrement sous-traité.
This Sales Order has been fully subcontracted.,Cette commande client a été entièrement sous-traitée.
This action is irreversible. Do you wish to continue?,Cette action est irréversible. Souhaitez-vous continuer ?
This asset category is marked as non-depreciable. Please disable depreciation calculation or choose a different category.,
This card is visible only to Administrator and System Managers by default. Set a DocType to share with users who have read access.,
"This check-in is outside assigned shift hours and will not be considered for attendance. If a shift is assigned, adjust its time window and Fetch Shift again.",
This doctype has no orphan fields to trim,Ce doctype n'a pas de champs orphelins à supprimer
"This doctype has pending migrations, run 'bench migrate' before modifying the doctype to avoid losing changes.",
This document can not be deleted right now as it's being modified by another user. Please try again after some time.,
This document has already been queued for submission. You can track the progress over {0}.,
This document has unsaved changes which might not appear in final PDF. <br> Consider saving the document before printing.,
This document is currently locked and queued for execution. Please try again after some time.,Ce document est actuellement verrouillé et en file d'attente d'exécution. Veuillez réessayer après quelque temps.
"This feature can not be used as dependencies are missing.
				Please contact your system manager to enable this by installing pycups!",
This feature is brand new and still experimental,Cette fonctionnalité est toute nouvelle et encore expérimentale
This field is used to set the 'Customer'.,Ce champ est utilisé pour définir le 'Client'.
"This field will appear only if the fieldname defined here has value OR the rules are true (examples):
myfield
eval:doc.myfield=='My Value'
eval:doc.age&gt;18",
This file is attached to a protected document and cannot be deleted.,Ce fichier est joint à un document protégé et ne peut pas être supprimé.
"This file is public and can be accessed by anyone, even without logging in. Mark it private to limit access.",
This file is public. It can be accessed without authentication.,Ce fichier est public. Il peut être consulté sans authentification.
This filter will be applied to Journal Entry.,Ce filtre sera appliqué à l'écriture de journal.
This form is not editable due to a Workflow.,Ce formulaire n'est pas modifiable en raison d'un flux de travail.
This geolocation provider is not supported yet.,
This invoice has already been paid.,Cette facture a déjà été payée.
This is a Template BOM and will be used to make the work order for {0} of the item {1},
This is a preview of the email to be sent. A PDF of the document will automatically be attached with the email.,
This is a virtual doctype and data is cleared periodically.,Il s'agit d'un doctype virtuel et les données sont effacées périodiquement.
This is considered dangerous from accounting point of view.,Cela est considéré comme dangereux du point de vue comptable.
"This is enabled by default. If you want to plan materials for sub-assemblies of the Item you're manufacturing leave this enabled. If you plan and manufacture the sub-assemblies separately, you can disable this checkbox.",
"This is for raw material Items that'll be used to create finished goods. If the Item is an additional service like 'washing' that'll be used in the BOM, keep this unchecked.",
This item filter has already been applied for the {0},
This method is only meant for developer mode,Cette méthode est uniquement destinée au mode développeur
This option can be checked to edit the 'Posting Date' and 'Posting Time' fields.,Cette option peut être cochée pour modifier les champs 'Date de comptabilisation' et 'Heure de comptabilisation'.
"This report contains {0} rows and is too big to display in browser, you can {1} this report instead.",
This schedule was created when Asset {0} was adjusted through Asset Value Adjustment {1}.,
This schedule was created when Asset {0} was consumed through Asset Capitalization {1}.,
This schedule was created when Asset {0} was repaired through Asset Repair {1}.,
This schedule was created when Asset {0} was restored due to Sales Invoice {1} cancellation.,
This schedule was created when Asset {0} was restored on Asset Capitalization {1}'s cancellation.,
This schedule was created when Asset {0} was restored.,
This schedule was created when Asset {0} was returned through Sales Invoice {1}.,
This schedule was created when Asset {0} was scrapped.,
This schedule was created when Asset {0} was {1} into new Asset {2}.,
This schedule was created when Asset {0} was {1} through Sales Invoice {2}.,
This schedule was created when Asset {0}'s Asset Value Adjustment {1} was cancelled.,
This schedule was created when Asset {0}'s shifts were adjusted through Asset Shift Allocation {1}.,
"This site is in read only mode, full functionality will be restored soon.",
This site is running in developer mode. Any change made here will be updated in code.,Ce site est en mode développeur. Toute modification effectuée ici sera mise à jour dans le code.
This software is built on top of many open source packages.,
"This table is used to set details about the 'Item', 'Qty', 'Basic Rate', etc.",
This tool helps you to update or fix the quantity and valuation of stock in the system. It is typically used to synchronise the system values and what actually exists in your warehouses.,
This value is fetched from {0}'s {1} field,Cette valeur est récupérée depuis le champ {1} de {0}
This value shall be used when no matching Common Code for a record is found.,
This value specifies the max number of rows that can be rendered in report view.,
This will overwrite the tax component {0} in the salary slip and tax won't be calculated based on the Income Tax Slabs,
This will reset this tour and show it to all users. Are you sure?,Cela réinitialisera cette visite guidée et la montrera à tous les utilisateurs. Êtes-vous sûr ?
"This will terminate the job immediately and might be dangerous, are you sure?",
This {} will be treated as material transfer.,
Threshold Exemption,Exemption de seuil
Threshold for Suggestion (In Percentage),
Thursday,Jeudi
Time In Mins,Temps en minutes
Time Interval,Intervalle de temps
Time Taken,Temps pris
Time Taken (Seconds),Temps pris (secondes)
Time Taken to Deliver,Temps de livraison
Time Window (Seconds),Fenêtre de temps (secondes)
Time in Queries,Temps dans les requêtes
Time in mins,Temps en minutes
Time in mins.,Temps en minutes.
Time slot is not available,Le créneau horaire n'est pas disponible
Timed Out,Délai dépassé
Timeless Night,
Timeout,Délai d'attente
Timeout (In Seconds),Délai d'attente (en secondes)
Timesheet Billing Summary,Résumé de facturation des feuilles de temps
Timesheet {0} cannot be invoiced in its current state,La feuille de temps {0} ne peut pas être facturée dans son état actuel
"Timesheets help keep track of time, cost and billing for activities done by your team",
Tip: Try the new dropdown console using,
To Date is mandatory,La date de fin est obligatoire
To Delete list generated with {0} DocTypes,Liste À supprimer générée avec {0} DocTypes
To Delivery Date,Date de livraison de fin
To Doctype,Vers le Doctype
To Due Date,Date d'échéance de fin
To Pay,À payer
To Payment Date,Date de paiement de fin
To Produce,À produire
To Time cannot be before from date,L'heure de fin ne peut pas être avant la date de début
To add Operations tick the 'With Operations' checkbox.,Pour ajouter des opérations
"To add dynamic values from the document, use jinja tags like

<div>
<pre><code>{ ""id"": ""{{ doc.name }}"" }</code>
</pre>
</div>",
To add subcontracted Item's raw materials if include exploded items is disabled.,
To allow more reports update limit in System Settings.,Pour autoriser plus de rapports
To apply condition on parent field use parent.field_name and to apply condition on child table use doc.field_name. Here field_name could be based on the actual column name of the respective field.,
To be Delivered to Customer,À livrer au client
"To begin the date range at the start of the chosen period. For example, if 'Year' is selected as the period, the report will start from January 1st of the current year.",
To cancel a {} you need to cancel the POS Closing Entry {}.,
To cancel this Sales Invoice you need to cancel the POS Closing Entry {}.,
To date cannot be before from date,La date de fin ne peut pas être avant la date de début
"To enable Capital Work in Progress Accounting,",
"To enable server scripts, read the {0}.",
"To export this step as JSON, link it in a Onboarding document and save the document.",
To generate password click {0},Pour générer un mot de passe cliquez {0}
To include non-stock items in the material request planning. i.e. Items for which 'Maintain Stock' checkbox is unticked.,
"To include sub-assembly costs and scrap items in Finished Goods on a work order without using a job card, when the 'Use Multi-Level BOM' option is enabled.",
To know more click {0},Pour en savoir plus cliquez {0}
"To not apply Pricing Rule in a particular transaction, all applicable Pricing Rules should be disabled.",
"To overwrite the salary component amount for a tax component, please enable {0}",
To print output use <code>print(text)</code>,Pour imprimer la sortie
"To set the role {0} in the user {1}, kindly set the {2} field as {3} in one of the {4} record.",
To submit the invoice without purchase order please set {0} as {1} in {2},Pour soumettre la facture sans bon de commande
To submit the invoice without purchase receipt please set {0} as {1} in {2},Pour soumettre la facture sans bon de réception
"To use Slack Channel, add a <a href=""#List/Slack%20Webhook%20URL/List"">Slack Webhook URL</a>.",
"To use a different finance book, please uncheck 'Include Default FB Assets'",
"To use a different finance book, please uncheck 'Include Default FB Entries'",
To version,
Today {0} completed {1} {2} at our Company! 🎉,
Token Cache,Cache de jeton
Token Endpoint Auth Method,Méthode d'authentification du point d'accès de jeton
Token Type,Type de jeton
Token URI,URI de jeton
Too Many Documents,Trop de documents
Too many changes to database in single action.,Trop de modifications de la base de données en une seule action.
Too many columns. Export the report and print it using a spreadsheet application.,Trop de colonnes. Exportez le rapport et imprimez-le avec une application tableur.
Too many queued background jobs ({0}). Please retry after some time.,Trop de travaux en arrière-plan en file d'attente ({0}). Veuillez réessayer après quelque temps.
Too many requests. Please try again later.,Trop de requêtes. Veuillez réessayer plus tard.
Top 10,Top 10
Top Center,Haut centre
Top Errors,Erreurs principales
Top Left,Haut gauche
Top Right,Haut droite
Total Accrued,Total des accruals
Total Advance Amount (Company Currency),Montant total des avances (devise de la société)
Total Allocations,Total des allocations
Total Amount Due,Montant total dû
Total Amount cannot be zero,Le montant total ne peut pas être zéro
Total Asset Recovery Cost,Coût total de récupération des actifs
Total Background Workers,Total des workers en arrière-plan
Total Billing Hours,Total des heures facturées
Total Charges Paid,Total des frais payés
Total Charges Payable,Total des frais à payer
Total Claimed Amount (Company Currency),Montant total réclamé (devise de la société)
"Total Completed Qty is required for Job Card {0}, please start and complete the job card before submission",
Total Contribution Amount Against Invoices: {0},
Total Contribution Amount Against Orders: {0},
Total Days Without Pay,Total des jours sans salaire
Total Equity,Total des capitaux propres
Total Errors (last 1 day),Total des erreurs (dernier jour)
Total Exchange Gain/Loss,Total du gain/perte de change
Total Expense Claim (via Expense Claim),Total des notes de frais (via note de frais)
Total Expense Claim (via Expense Claims),Total des notes de frais (via notes de frais)
Total Expenses booked through,Total des dépenses comptabilisées via
Total Images,Total des images
Total Incoming Value (Receipt),Valeur entrante totale (réception)
Total Installments Overdue ,Total des échéances en retard
Total Installments Paid,Total des échéances payées
Total Installments Raised,Total des échéances émises
Total Interest,Total des intérêts
Total Interest Paid,Total des intérêts payés
Total Issues,Total des tickets
Total Landed Cost,Coût rendu total
Total Landed Cost (Company Currency),Coût rendu total (devise de la société)
Total Leaves ({0}),Total des congés ({0})
Total Liability,Total du passif
Total Loan Repayment,Total des remboursements de prêt
Total Number of Booked Depreciations ,Nombre total d'amortissements comptabilisés
Total Only,Total uniquement
Total Operation Time,Temps d'opération total
Total Other Charges,Total des autres frais
Total Outgoing Emails,Total des e-mails sortants
Total Outgoing Value (Consumption),Valeur sortante totale (consommation)
Total Overdue Amount,Montant total en retard
Total Overtime Duration,Durée totale des heures supplémentaires
Total Partner Interest Share,Part d'intérêt totale du partenaire
Total Partner Principal Share,Part de principal totale du partenaire
Total Payout,Versement total
Total Penalty Paid,Total des pénalités payées
Total Picked Quantity {0} is more than ordered qty {1}. You can set the Over Picking Allowance in Stock Settings.,
Total Principal Amount,Montant total du principal
Total Repair Cost,Coût total de réparation
Total Reposting Count,Nombre total de retransmissions
Total Sanctioned Amount (Company Currency),Montant total approuvé (devise de la société)
Total Supplied Qty,Qté totale fournie
Total Time (in Mins),Temps total (en minutes)
Total Users,Total des utilisateurs
Total Value Difference (Incoming - Outgoing),Différence de valeur totale (entrante - sortante)
Total Vendor Invoices Cost (Company Currency),
Total Views,Total des vues
Total Weight (kg),Poids total (kg)
Total Working Time,Temps de travail total
Total Workstation Time (In Hours),Temps total au poste de travail (en heures)
Total distributed amount {0} must be equal to Budget Amount {1},Le montant total distribué {0} doit être égal au montant budgétaire {1}
Total distribution percent must equal 100 (currently {0}),Le pourcentage de distribution total doit être égal à 100 (actuellement {0})
Total hours: {0},Total des heures : {0}
Total leaves allocated cannot exceed annual allocation of {0}.,Le total des congés alloués ne peut pas dépasser l'allocation annuelle de {0}.
Total number of emails to sync in initial sync process,
Total of all employee benefits cannot be greater that Max Benefits Amount {0},Le total de tous les avantages employés ne peut pas être supérieur au montant maximum d'avantages {0}
Total percentage against cost centers should be 100,Le pourcentage total contre les centres de coûts doit être 100
Total quantity in delivery schedule cannot be greater than the item quantity,La quantité totale dans le calendrier de livraison ne peut pas être supérieure à la quantité de l'article
Total {0} ({1}),Total {0} ({1})
Total:,Total :
Totals,Totaux
Trace ID,ID de trace
Tracebility Direction,
Track Semi Finished Goods,Suivre les produits semi-finis
Track Steps,Suivre les étapes
"Track if your email has been opened by the recipient.
<br>
Note: If you're sending to multiple recipients, even if 1 recipient reads the email, it'll be considered ""Opened""",
Track milestones for any document,Suivre les jalons pour tout document
Track separate Income and Expense for product verticals or divisions.,Suivre les revenus et dépenses séparément pour les verticales produits ou divisions.
Tracking Status,Statut de suivi
Tracking Status Info,Infos du statut de suivi
Tracking URL generated and copied to clipboard,
Transaction Deletion Document {0} has been triggered for company {1},Le document de suppression de transaction {0} a été déclenché pour la société {1}
Transaction Deletion Record,Enregistrement de suppression de transaction
Transaction Deletion Record Details,
Transaction Deletion Record Item,
Transaction Deletion Record To Delete,
Transaction Deletion Record {0} is already running. {1},
